LAYER,GM_TYPE,PHH_ID,Type,Pop2016,TDwell2016,URDwell206,DBUID_Idid,HEXUID_IdU,Pruid_Prid,Latitude,Longitude,ONS_ID,ONS_Name,ONS_Region,status,walkscore,description,updated,snapped_lat,snapped_lon,bike.score,bike.description
3,Unknown Point Feature,1403283,3,15.4,6.2,6.2,35060749002,ON45340759,35,45.326861,-75.89104,3005,BEAVERBROOK,OTTAWA,1,22,Car-Dependent,2023-02-01 02:39:22.126713,45.327,-75.891,71,Very Bikeable
3,Unknown Point Feature,1403253,3,11.4705882352941,4.47058823529412,4.47058823529412,35060748012,ON45340759,35,45.331544,-75.894533,3005,BEAVERBROOK,OTTAWA,1,22,Car-Dependent,2023-02-01 02:44:15.748625,45.3315,-75.894,71,Very Bikeable
3,Unknown Point Feature,1435654,3,10.9166666666667,4.13888888888889,4.11111111111111,35061575009,ON45340759,35,45.319238,-75.893759,3005,BEAVERBROOK,OTTAWA,1,20,Car-Dependent,2023-02-01 02:42:05.217014,45.3195,-75.894,68,Bikeable
3,Unknown Point Feature,1435634,3,10.9166666666667,4.13888888888889,4.11111111111111,35061575009,ON45340759,35,45.319275,-75.894239,3005,BEAVERBROOK,OTTAWA,1,20,Car-Dependent,2023-02-01 02:42:05.217014,45.3195,-75.894,68,Bikeable
3,Unknown Point Feature,1403055,3,10.1363636363636,3.95454545454545,3.95454545454545,35060744005,ON45340759,35,45.330966,-75.907153,3005,BEAVERBROOK,OTTAWA,1,32,Car-Dependent,2023-02-01 02:46:34.755211,45.3315,-75.9075,73,Very Bikeable
4,Unknown Point Feature,1402982,4,7.80519480519481,3.62337662337662,3.61038961038961,35060742010,ON45340759,35,45.332252,-75.900696,3005,BEAVERBROOK,OTTAWA,1,32,Car-Dependent,2023-02-01 02:38:34.559553,45.333,-75.9,70,Very Bikeable
4,Unknown Point Feature,1403004,4,17.4545454545455,8,7.68181818181818,35060743002,ON45340759,35,45.332626,-75.90394,3005,BEAVERBROOK,OTTAWA,1,44,Car-Dependent,2023-02-01 02:37:19.630639,45.333,-75.9045,78,Very Bikeable
4,Unknown Point Feature,1402897,4,10.25,3.8,3.8,35060741003,ON45340759,35,45.32483,-75.899794,3005,BEAVERBROOK,OTTAWA,1,29,Car-Dependent,2023-02-01 02:43:47.327804,45.3255,-75.9,73,Very Bikeable
3,Unknown Point Feature,1402946,3,7.80519480519481,3.62337662337662,3.61038961038961,35060742010,ON45340759,35,45.333089,-75.902811,3005,BEAVERBROOK,OTTAWA,1,38,Car-Dependent,2023-02-01 02:40:29.355589,45.333,-75.903,76,Very Bikeable
3,Unknown Point Feature,1402807,3,15.6666666666667,5.91666666666667,5.91666666666667,35060738003,ON45340759,35,45.327039,-75.907004,3005,BEAVERBROOK,OTTAWA,1,28,Car-Dependent,2023-02-01 02:37:44.695268,45.327,-75.9075,69,Bikeable
3,Unknown Point Feature,1402796,3,15.75,5.5,5.5,35060738001,ON45340759,35,45.325974,-75.906426,3005,BEAVERBROOK,OTTAWA,1,19,Car-Dependent,2023-02-01 02:41:15.130881,45.3255,-75.906,71,Very Bikeable
3,Unknown Point Feature,1403073,3,10.1363636363636,3.95454545454545,3.95454545454545,35060744005,ON45340759,35,45.33271,-75.910492,3005,BEAVERBROOK,OTTAWA,1,25,Car-Dependent,2022-10-13 18:16:25.248197,45.333,-75.9105,74,Very Bikeable
3,Unknown Point Feature,1435652,3,10.9166666666667,4.13888888888889,4.11111111111111,35061575009,ON45340759,35,45.320546,-75.892746,3005,BEAVERBROOK,OTTAWA,1,22,Car-Dependent,2023-02-01 02:46:10.367728,45.321,-75.8925,75,Very Bikeable
3,Unknown Point Feature,1403051,3,10.4285714285714,3.28571428571429,3.28571428571429,35060744004,ON45340759,35,45.330275,-75.904972,3005,BEAVERBROOK,OTTAWA,1,40,Car-Dependent,2023-02-01 02:41:47.140740,45.33,-75.9045,76,Very Bikeable
3,Unknown Point Feature,1402906,3,31,11,11,35060741005,ON45340759,35,45.329728,-75.900177,3005,BEAVERBROOK,OTTAWA,1,38,Car-Dependent,2023-02-01 02:45:11.694253,45.33,-75.9,78,Very Bikeable
4,Unknown Point Feature,1435553,4,18.25,6.75,6.5,35061574005,ON45340759,35,45.316827,-75.897314,3005,BEAVERBROOK,OTTAWA,1,25,Car-Dependent,2023-02-01 02:45:39.429729,45.3165,-75.897,73,Very Bikeable
4,Unknown Point Feature,1402944,4,7.80519480519481,3.62337662337662,3.61038961038961,35060742010,ON45340759,35,45.330608,-75.900849,3005,BEAVERBROOK,OTTAWA,1,38,Car-Dependent,2023-02-01 02:39:59.472652,45.33,-75.9015,75,Very Bikeable
3,Unknown Point Feature,1435655,3,10.9166666666667,4.13888888888889,4.11111111111111,35061575009,ON45340759,35,45.317557,-75.894657,3005,BEAVERBROOK,OTTAWA,1,19,Car-Dependent,2023-02-01 02:37:33.510733,45.318,-75.894,67,Bikeable
3,Unknown Point Feature,1435584,3,9.36363636363636,6.18181818181818,5.72727272727273,35061574010,ON45340759,35,45.322024,-75.892683,3005,BEAVERBROOK,OTTAWA,1,24,Car-Dependent,2023-02-01 02:38:09.885238,45.3225,-75.8925,75,Very Bikeable
3,Unknown Point Feature,1402873,3,12.75,6.2,6.2,35060740002,ON45340759,35,45.328842,-75.899772,3005,BEAVERBROOK,OTTAWA,1,36,Car-Dependent,2023-02-01 02:46:39.576774,45.3285,-75.9,77,Very Bikeable
3,Unknown Point Feature,1403294,3,11.6666666666667,5.33333333333333,5.33333333333333,35060749004,ON45340759,35,45.32466,-75.891928,3005,BEAVERBROOK,OTTAWA,1,27,Car-Dependent,2023-02-01 02:41:29.218317,45.324,-75.8925,77,Very Bikeable
4,Unknown Point Feature,1402991,4,7.80519480519481,3.62337662337662,3.61038961038961,35060742010,ON45340759,35,45.326962,-75.890692,3005,BEAVERBROOK,OTTAWA,1,22,Car-Dependent,2023-02-01 02:39:22.126713,45.327,-75.891,71,Very Bikeable
3,Unknown Point Feature,1402853,3,10,4.6,4.6,35060740001,ON45340759,35,45.326934,-75.899063,3005,BEAVERBROOK,OTTAWA,1,32,Car-Dependent,2023-02-01 02:46:24.065460,45.327,-75.8985,76,Very Bikeable
4,Unknown Point Feature,1435618,4,10.3333333333333,4.5,4.33333333333333,35061575002,ON45340759,35,45.321197,-75.890502,3005,BEAVERBROOK,OTTAWA,1,22,Car-Dependent,2023-02-01 02:41:27.097473,45.321,-75.891,70,Very Bikeable
3,Unknown Point Feature,1402847,3,18.4347826086957,10.695652173913,10.4782608695652,35060739005,ON45340759,35,45.319471,-75.900262,3005,BEAVERBROOK,OTTAWA,1,11,Car-Dependent,2022-10-15 20:46:14.523249,45.3195,-75.9,62,Bikeable
3,Unknown Point Feature,1403286,3,24.25,9.75,9.75,35060749003,ON45340759,35,45.325314,-75.890606,3005,BEAVERBROOK,OTTAWA,1,25,Car-Dependent,2023-02-01 02:38:31.829593,45.3255,-75.891,76,Very Bikeable
3,Unknown Point Feature,1402815,3,23.5,8.5,8.5,35060738004,ON45340759,35,45.32217,-75.903834,3005,BEAVERBROOK,OTTAWA,1,17,Car-Dependent,2023-02-01 02:43:04.073248,45.3225,-75.9045,65,Bikeable
3,Unknown Point Feature,1403111,3,35,0,0,35060745005,ON45340759,35,45.328082,-75.910174,3005,BEAVERBROOK,OTTAWA,1,29,Car-Dependent,2023-02-01 02:46:25.862756,45.3285,-75.9105,69,Bikeable
4,Unknown Point Feature,1402808,4,15.6666666666667,5.91666666666667,5.91666666666667,35060738003,ON45340759,35,45.326916,-75.909784,3005,BEAVERBROOK,OTTAWA,1,11,Car-Dependent,2022-12-17 00:16:14.050012,45.327,-75.9105,67,Bikeable
3,Unknown Point Feature,1402975,3,7.80519480519481,3.62337662337662,3.61038961038961,35060742010,ON45340759,35,45.331564,-75.900582,3005,BEAVERBROOK,OTTAWA,1,37,Car-Dependent,2023-02-01 02:39:21.047408,45.3315,-75.9,71,Very Bikeable
3,Unknown Point Feature,1403244,3,36.8,15.2,14.6,35060748005,ON45340759,35,45.330102,-75.898753,3005,BEAVERBROOK,OTTAWA,1,35,Car-Dependent,2023-02-01 02:38:34.032414,45.33,-75.8985,78,Very Bikeable
4,Unknown Point Feature,1402996,4,7.80519480519481,3.62337662337662,3.61038961038961,35060742010,ON45340759,35,45.332018,-75.902056,3005,BEAVERBROOK,OTTAWA,1,40,Car-Dependent,2023-02-01 02:43:41.981626,45.3315,-75.9015,75,Very Bikeable
3,Unknown Point Feature,1402954,3,7.80519480519481,3.62337662337662,3.61038961038961,35060742010,ON45340759,35,45.332852,-75.90007,3005,BEAVERBROOK,OTTAWA,1,32,Car-Dependent,2023-02-01 02:38:34.559553,45.333,-75.9,70,Very Bikeable
4,Unknown Point Feature,1403000,4,17.4545454545455,8,7.68181818181818,35060743002,ON45340759,35,45.328398,-75.904867,3005,BEAVERBROOK,OTTAWA,1,38,Car-Dependent,2023-02-01 02:44:00.313781,45.3285,-75.9045,74,Very Bikeable
4,Unknown Point Feature,1435596,4,6.92857142857143,4.42857142857143,3.85714285714286,35061574011,ON45340759,35,45.320021,-75.893844,3005,BEAVERBROOK,OTTAWA,1,20,Car-Dependent,2023-02-01 02:42:05.217014,45.3195,-75.894,68,Bikeable
3,Unknown Point Feature,1403059,3,10.1363636363636,3.95454545454545,3.95454545454545,35060744005,ON45340759,35,45.32993,-75.905392,3005,BEAVERBROOK,OTTAWA,1,38,Car-Dependent,2023-02-01 02:37:50.721594,45.33,-75.906,74,Very Bikeable
3,Unknown Point Feature,1435663,3,10.9166666666667,4.13888888888889,4.11111111111111,35061575009,ON45340759,35,45.317607,-75.89319,3005,BEAVERBROOK,OTTAWA,1,19,Car-Dependent,2023-02-01 02:46:01.003339,45.318,-75.8925,65,Bikeable
3,Unknown Point Feature,1435621,3,34.6666666666667,11,11,35061575003,ON45340759,35,45.320015,-75.891551,3005,BEAVERBROOK,OTTAWA,1,20,Car-Dependent,2023-02-01 02:40:52.418983,45.3195,-75.891,65,Bikeable
4,Unknown Point Feature,1403279,4,15.4,6.2,6.2,35060749002,ON45340759,35,45.326232,-75.89201,3005,BEAVERBROOK,OTTAWA,1,27,Car-Dependent,2023-02-01 02:42:25.969547,45.3255,-75.8925,78,Very Bikeable
3,Unknown Point Feature,1402904,3,31,11,11,35060741005,ON45340759,35,45.329069,-75.903529,3005,BEAVERBROOK,OTTAWA,1,37,Car-Dependent,2023-02-01 02:45:18.028755,45.3285,-75.903,75,Very Bikeable
3,Unknown Point Feature,1402878,3,34,12,12,35060740003,ON45340759,35,45.324169,-75.898785,3005,BEAVERBROOK,OTTAWA,1,26,Car-Dependent,2023-02-01 02:43:19.269108,45.324,-75.8985,74,Very Bikeable
3,Unknown Point Feature,1403303,3,18.6,7.2,7.2,35060749006,ON45340759,35,45.32473,-75.890597,3005,BEAVERBROOK,OTTAWA,1,25,Car-Dependent,2023-02-01 02:46:37.263912,45.324,-75.891,76,Very Bikeable
4,Unknown Point Feature,1403026,4,8.75,4.125,4.125,35060744001,ON45340759,35,45.3337,-75.908476,3005,BEAVERBROOK,OTTAWA,1,40,Car-Dependent,2023-02-01 02:42:54.150986,45.333,-75.909,76,Very Bikeable
3,Unknown Point Feature,1403080,3,20,8,8,35060745001,ON45340759,35,45.330551,-75.912982,3005,BEAVERBROOK,OTTAWA,1,30,Car-Dependent,2023-02-01 02:46:30.701158,45.33,-75.9135,66,Bikeable
4,Unknown Point Feature,1403003,4,17.4545454545455,8,7.68181818181818,35060743002,ON45340759,35,45.329749,-75.904719,3005,BEAVERBROOK,OTTAWA,1,40,Car-Dependent,2023-02-01 02:41:47.140740,45.33,-75.9045,76,Very Bikeable
3,Unknown Point Feature,1403010,3,17.4545454545455,8,7.68181818181818,35060743002,ON45340759,35,45.333318,-75.906502,3005,BEAVERBROOK,OTTAWA,1,43,Car-Dependent,2023-02-01 02:38:52.406514,45.333,-75.906,77,Very Bikeable
3,Unknown Point Feature,1435622,3,34.6666666666667,11,11,35061575003,ON45340759,35,45.320952,-75.892256,3005,BEAVERBROOK,OTTAWA,1,22,Car-Dependent,2023-02-01 02:46:10.367728,45.321,-75.8925,75,Very Bikeable
4,Unknown Point Feature,1403033,4,8.75,4.125,4.125,35060744001,ON45340759,35,45.33291,-75.906533,3005,BEAVERBROOK,OTTAWA,1,43,Car-Dependent,2023-02-01 02:38:52.406514,45.333,-75.906,77,Very Bikeable
4,Unknown Point Feature,1435580,4,9.36363636363636,6.18181818181818,5.72727272727273,35061574010,ON45340759,35,45.321884,-75.890886,3005,BEAVERBROOK,OTTAWA,1,9,Car-Dependent,2022-11-13 18:33:05.485133,45.3225,-75.891,73,Very Bikeable
4,Unknown Point Feature,1403083,4,6.66666666666667,3.66666666666667,3.66666666666667,35060745002,ON45340759,35,45.329506,-75.9123,3005,BEAVERBROOK,OTTAWA,1,31,Car-Dependent,2023-02-01 02:39:43.956342,45.33,-75.912,68,Bikeable
4,Unknown Point Feature,1402857,4,12.75,6.2,6.2,35060740002,ON45340759,35,45.324164,-75.896947,3005,BEAVERBROOK,OTTAWA,1,37,Car-Dependent,2022-09-22 03:18:47.433154,45.324,-75.897,75,Very Bikeable
3,Unknown Point Feature,1403070,3,10.1363636363636,3.95454545454545,3.95454545454545,35060744005,ON45340759,35,45.330479,-75.908044,3005,BEAVERBROOK,OTTAWA,1,38,Car-Dependent,2023-02-01 02:40:01.691750,45.33,-75.9075,74,Very Bikeable
4,Unknown Point Feature,1435572,4,13,8,7.66666666666667,35061574009,ON45340759,35,45.321497,-75.891725,3005,BEAVERBROOK,OTTAWA,1,22,Car-Dependent,2023-02-01 02:41:27.097473,45.321,-75.891,70,Very Bikeable
3,Unknown Point Feature,1403052,3,10.4285714285714,3.28571428571429,3.28571428571429,35060744004,ON45340759,35,45.331518,-75.90534,3005,BEAVERBROOK,OTTAWA,1,41,Car-Dependent,2023-02-01 02:45:40.010159,45.3315,-75.906,76,Very Bikeable
3,Unknown Point Feature,1403247,3,12.2,4.8,4.8,35060748011,ON45340759,35,45.331568,-75.897101,3005,BEAVERBROOK,OTTAWA,1,29,Car-Dependent,2023-02-01 02:40:24.286431,45.3315,-75.897,70,Very Bikeable
3,Unknown Point Feature,1435619,3,10.3333333333333,4.5,4.33333333333333,35061575002,ON45340759,35,45.320845,-75.891223,3005,BEAVERBROOK,OTTAWA,1,22,Car-Dependent,2023-02-01 02:41:27.097473,45.321,-75.891,70,Very Bikeable
4,Unknown Point Feature,1402800,4,36.5,12.5,12,35060738002,ON45340759,35,45.325712,-75.906378,3005,BEAVERBROOK,OTTAWA,1,19,Car-Dependent,2023-02-01 02:41:15.130881,45.3255,-75.906,71,Very Bikeable
3,Unknown Point Feature,1403115,3,7.8,3,3,35060745006,ON45340759,35,45.328716,-75.907496,3005,BEAVERBROOK,OTTAWA,1,33,Car-Dependent,2023-02-01 02:37:53.329845,45.3285,-75.9075,71,Very Bikeable
3,Unknown Point Feature,1403261,3,11.4705882352941,4.47058823529412,4.47058823529412,35060748012,ON45340759,35,45.330672,-75.896362,3005,BEAVERBROOK,OTTAWA,1,32,Car-Dependent,2023-02-01 02:44:09.843810,45.33,-75.897,77,Very Bikeable
4,Unknown Point Feature,1402869,4,12.75,6.2,6.2,35060740002,ON45340759,35,45.325426,-75.894501,3005,BEAVERBROOK,OTTAWA,1,29,Car-Dependent,2023-02-01 02:46:24.862032,45.3255,-75.894,78,Very Bikeable
4,Unknown Point Feature,1435534,4,24.5,9.75,9.75,35061574001,ON45340759,35,45.319142,-75.895648,3005,BEAVERBROOK,OTTAWA,1,20,Car-Dependent,2023-02-01 02:38:13.082631,45.3195,-75.8955,68,Bikeable
3,Unknown Point Feature,1402879,3,34,12,12,35060740003,ON45340759,35,45.324643,-75.900061,3005,BEAVERBROOK,OTTAWA,1,25,Car-Dependent,2023-02-01 02:37:17.012901,45.324,-75.9,72,Very Bikeable
3,Unknown Point Feature,1403113,3,7.8,3,3,35060745006,ON45340759,35,45.329238,-75.908067,3005,BEAVERBROOK,OTTAWA,1,33,Car-Dependent,2023-02-01 02:37:53.329845,45.3285,-75.9075,71,Very Bikeable
3,Unknown Point Feature,1403278,3,15.4,6.2,6.2,35060749002,ON45340759,35,45.325753,-75.892245,3005,BEAVERBROOK,OTTAWA,1,27,Car-Dependent,2023-02-01 02:42:25.969547,45.3255,-75.8925,78,Very Bikeable
4,Unknown Point Feature,1435600,4,6.92857142857143,4.42857142857143,3.85714285714286,35061574011,ON45340759,35,45.320433,-75.893359,3005,BEAVERBROOK,OTTAWA,1,22,Car-Dependent,2023-02-01 02:39:50.003263,45.321,-75.894,70,Very Bikeable
3,Unknown Point Feature,1435658,3,10.9166666666667,4.13888888888889,4.11111111111111,35061575009,ON45340759,35,45.316331,-75.895387,3005,BEAVERBROOK,OTTAWA,1,22,Car-Dependent,2023-02-01 02:37:17.609513,45.3165,-75.8955,73,Very Bikeable
3,Unknown Point Feature,1435566,3,16,6,6,35061574007,ON45340759,35,45.316963,-75.898376,3005,BEAVERBROOK,OTTAWA,1,25,Car-Dependent,2023-02-01 02:41:37.521432,45.3165,-75.8985,72,Very Bikeable
4,Unknown Point Feature,1403274,4,11,4.33333333333333,4.33333333333333,35060748013,ON45340759,35,45.330576,-75.894702,3005,BEAVERBROOK,OTTAWA,1,23,Car-Dependent,2023-02-01 02:42:42.579233,45.33,-75.894,74,Very Bikeable
3,Unknown Point Feature,1403145,3,13.8181818181818,5.54545454545455,5.45454545454545,35060746002,ON45340759,35,45.332102,-75.912122,3005,BEAVERBROOK,OTTAWA,1,34,Car-Dependent,2023-02-01 02:43:22.340870,45.3315,-75.912,71,Very Bikeable
4,Unknown Point Feature,1403287,4,24.25,9.75,9.75,35060749003,ON45340759,35,45.324973,-75.89075,3005,BEAVERBROOK,OTTAWA,1,25,Car-Dependent,2023-02-01 02:38:31.829593,45.3255,-75.891,76,Very Bikeable
4,Unknown Point Feature,1403284,4,24.25,9.75,9.75,35060749003,ON45340759,35,45.325487,-75.892264,3005,BEAVERBROOK,OTTAWA,1,27,Car-Dependent,2023-02-01 02:42:25.969547,45.3255,-75.8925,78,Very Bikeable
3,Unknown Point Feature,1402893,3,10.25,3.8,3.8,35060741003,ON45340759,35,45.327054,-75.904716,3005,BEAVERBROOK,OTTAWA,1,34,Car-Dependent,2023-02-01 02:37:52.352217,45.327,-75.9045,73,Very Bikeable
3,Unknown Point Feature,1403006,3,17.4545454545455,8,7.68181818181818,35060743002,ON45340759,35,45.330421,-75.901117,3005,BEAVERBROOK,OTTAWA,1,38,Car-Dependent,2023-02-01 02:39:59.472652,45.33,-75.9015,75,Very Bikeable
4,Unknown Point Feature,1402953,4,7.80519480519481,3.62337662337662,3.61038961038961,35060742010,ON45340759,35,45.332595,-75.900163,3005,BEAVERBROOK,OTTAWA,1,32,Car-Dependent,2023-02-01 02:38:34.559553,45.333,-75.9,70,Very Bikeable
3,Unknown Point Feature,1403065,3,10.1363636363636,3.95454545454545,3.95454545454545,35060744005,ON45340759,35,45.33086,-75.910847,3005,BEAVERBROOK,OTTAWA,1,37,Car-Dependent,2023-02-01 02:43:43.859378,45.3315,-75.9105,74,Very Bikeable
4,Unknown Point Feature,1435664,4,10.9166666666667,4.13888888888889,4.11111111111111,35061575009,ON45340759,35,45.317809,-75.893433,3005,BEAVERBROOK,OTTAWA,1,19,Car-Dependent,2023-02-01 02:37:33.510733,45.318,-75.894,67,Bikeable
3,Unknown Point Feature,1402984,3,7.80519480519481,3.62337662337662,3.61038961038961,35060742010,ON45340759,35,45.333797,-75.902715,3005,BEAVERBROOK,OTTAWA,1,48,Car-Dependent,2020-05-14 16:43:36.809377,45.3345,-75.903,77,Very Bikeable
4,Unknown Point Feature,1403239,4,7.5,2.25,2.25,35060748003,ON45340759,35,45.329466,-75.892986,3005,BEAVERBROOK,OTTAWA,1,21,Car-Dependent,2023-02-01 02:45:41.277958,45.33,-75.8925,72,Very Bikeable
4,Unknown Point Feature,1402952,4,7.80519480519481,3.62337662337662,3.61038961038961,35060742010,ON45340759,35,45.331473,-75.902028,3005,BEAVERBROOK,OTTAWA,1,40,Car-Dependent,2023-02-01 02:43:41.981626,45.3315,-75.9015,75,Very Bikeable
4,Unknown Point Feature,1407113,4,19.75,8.75,8.25,35060906004,ON45390757,35,45.383487,-75.637127,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,47,Car-Dependent,2023-02-09 14:17:21.879100,45.384,-75.6375,76,Very Bikeable
4,Unknown Point Feature,1407053,4,20.0769230769231,7.61538461538462,7.07692307692308,35060903003,ON45390757,35,45.381521,-75.647881,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,62,Somewhat Walkable,2023-02-09 14:17:01.692290,45.381,-75.648,70,Very Bikeable
3,Unknown Point Feature,1407224,3,12.6,4.8,4.6,35060910001,ON45390757,35,45.393116,-75.643177,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,25,Car-Dependent,2023-02-09 14:56:57.304680,45.393,-75.6435,84,Very Bikeable
4,Unknown Point Feature,1407258,4,14.25,6,5.75,35060910006,ON45390757,35,45.388701,-75.642138,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,32,Car-Dependent,2023-02-09 14:55:51.976796,45.3885,-75.642,83,Very Bikeable
3,Unknown Point Feature,1407266,3,11,4.4,4.3,35060911001,ON45390757,35,45.394362,-75.646201,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,32,Car-Dependent,2023-02-09 14:37:37.454243,45.3945,-75.6465,82,Very Bikeable
3,Unknown Point Feature,1407273,3,8.5,3.5,3.5,35060911002,ON45390757,35,45.394435,-75.64413,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,28,Car-Dependent,2023-02-09 14:42:02.111342,45.3945,-75.6435,84,Very Bikeable
3,Unknown Point Feature,1407287,3,41.3076923076923,26.8846153846154,24.9615384615385,35060911009,ON45390757,35,45.387681,-75.651412,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,31,Car-Dependent,2023-02-09 14:17:13.844398,45.387,-75.651,69,Bikeable
4,Unknown Point Feature,1407154,4,11.5833333333333,4.5,4.5,35060907004,ON45390757,35,45.387346,-75.639456,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,35,Car-Dependent,2023-02-09 14:54:02.241035,45.387,-75.639,84,Very Bikeable
3,Unknown Point Feature,1407158,3,15.75,5.5,5.5,35060907005,ON45390757,35,45.386447,-75.640564,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,31,Car-Dependent,2023-02-09 14:52:51.760606,45.387,-75.6405,81,Very Bikeable
4,Unknown Point Feature,1410399,4,25.7692307692308,9.76923076923077,9.73076923076923,35061055004,ON45390757,35,45.384275,-75.643705,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,54,Somewhat Walkable,2023-02-09 14:46:10.256793,45.384,-75.6435,70,Very Bikeable
3,Unknown Point Feature,1407176,3,11.5,5,4.75,35060908002,ON45390757,35,45.387322,-75.647478,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,36,Car-Dependent,2023-02-09 14:48:45.381459,45.387,-75.648,70,Very Bikeable
4,Unknown Point Feature,1407074,4,26,9.5,9.5,35060904003,ON45390757,35,45.382337,-75.643008,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,53,Somewhat Walkable,2023-02-09 14:20:41.750535,45.3825,-75.6435,66,Bikeable
4,Unknown Point Feature,1410386,4,30.5,11,11,35061055002,ON45390757,35,45.3851,-75.648972,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,36,Car-Dependent,2023-02-09 14:40:25.759235,45.3855,-75.6495,68,Bikeable
4,Unknown Point Feature,1410405,4,25.7692307692308,9.76923076923077,9.73076923076923,35061055004,ON45390757,35,45.384411,-75.644909,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,56,Somewhat Walkable,2023-02-09 14:37:00.200846,45.384,-75.645,69,Bikeable
3,Unknown Point Feature,1407301,3,41.3076923076923,26.8846153846154,24.9615384615385,35060911009,ON45390757,35,45.387979,-75.648928,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,27,Car-Dependent,2023-02-09 14:32:03.038971,45.3885,-75.6495,69,Bikeable
4,Unknown Point Feature,1410376,4,16.5625,6.625,5.875,35061054002,ON45390757,35,45.382682,-75.649062,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,52,Somewhat Walkable,2023-02-09 14:38:54.025835,45.3825,-75.6495,73,Very Bikeable
3,Unknown Point Feature,1407089,3,38.0625,17.1875,16.75,35060905001,ON45390757,35,45.381986,-75.640219,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,42,Car-Dependent,2023-02-09 14:18:24.862628,45.3825,-75.6405,67,Bikeable
3,Unknown Point Feature,1407297,3,41.3076923076923,26.8846153846154,24.9615384615385,35060911009,ON45390757,35,45.387728,-75.649041,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,32,Car-Dependent,2023-02-09 14:52:38.398650,45.387,-75.6495,69,Bikeable
4,Unknown Point Feature,1407133,4,5.75,2.5,2.5,35060907001,ON45390757,35,45.387451,-75.638374,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,35,Car-Dependent,2023-02-09 14:54:02.241035,45.387,-75.639,84,Very Bikeable
3,Unknown Point Feature,1407157,3,11.5833333333333,4.5,4.5,35060907004,ON45390757,35,45.386556,-75.639651,3090,PLAYFAIR PARK - GUILDWOOD ESTATES,OTTAWA,1,35,Car-Dependent,2023-02-09 14:54:02.241035,45.387,-75.639,84,Very Bikeable
